,dataset,circuit_id,layer,num_params,dataset,"('accuracy', 'mean')","('accuracy', 'median')","('accuracy', 'std')","('entcap', 'mean')","('expr', 'mean')","('last_cost_avg', 'mean')","('last_cost_avg', 'median')","('last_cost_avg', 'std')","('num_iter', 'mean')","('num_iter', 'median')","('num_iter', 'std')"
75,0.0,10.0,4.0,25.0,0.0,0.953125,0.96875,0.023622779563076714,0.7599776233568437,0.11772142695008617,0.1098175048828125,0.10842132568359375,0.02428371681459188,78.75,84.0,22.688889666215804
76,0.0,10.0,5.0,30.0,0.0,0.95703125,0.96875,0.023250744035713894,0.8037938493177738,0.11794594252089213,0.10238456726074219,0.10579872131347656,0.015422956441076906,116.625,107.5,34.87093550303953
77,0.0,10.0,6.0,35.0,0.0,0.96875,0.96875,0.0,0.8268116262637902,0.11738763826296524,0.09619808197021484,0.09674453735351562,0.01326482897268164,92.125,90.5,37.7829799172666
78,0.0,10.0,7.0,40.0,0.0,0.94140625,0.96875,0.0455543116784789,0.8456633398167626,0.112245547091623,0.10162019729614258,0.0982208251953125,0.02078745948325583,89.375,76.0,36.38263910949051
79,0.0,10.0,8.0,45.0,0.0,0.91796875,0.96875,0.07823652753715125,0.8556071250117812,0.11690544200442035,0.10564136505126953,0.09825515747070312,0.023023319288882297,107.125,101.0,44.82804447473224
80,0.0,11.0,1.0,16.0,0.0,0.9453125,0.96875,0.036405148281919854,0.6351973310378763,0.2289627350970123,0.12441110610961914,0.1189117431640625,0.02840876660707462,71.75,72.0,15.322718893385543
81,0.0,11.0,2.0,32.0,0.0,0.9609375,0.96875,0.014465939058946114,0.7796594597992158,0.026408694542807854,0.0988311767578125,0.09720993041992188,0.015029382869434069,109.625,94.5,48.09792837831702
82,0.0,11.0,3.0,48.0,0.0,0.94921875,0.96875,0.04706064429086611,0.8511125966908428,0.012769605693342068,0.1103825569152832,0.10666084289550781,0.013290415352552714,71.625,69.5,19.76242827763257
83,0.0,11.0,4.0,64.0,0.0,0.953125,0.96875,0.023622779563076714,0.8801327918310292,0.008881840895724186,0.11479616165161133,0.1139984130859375,0.010700710148216712,74.625,69.5,28.420000502664116
84,0.0,11.0,5.0,80.0,0.0,0.91796875,0.90625,0.04993718152052923,0.8964538430867035,0.010046726305158477,0.1179342269897461,0.11569023132324219,0.0203910519435274,78.0,74.5,30.533354127670197
85,0.0,11.0,6.0,96.0,0.0,0.89453125,0.9375,0.10556171498058782,0.9017901498497944,0.00992048071014894,0.11318159103393555,0.11528778076171875,0.019948787881778264,88.5,70.0,46.32802299133554
86,0.0,11.0,7.0,112.0,0.0,0.91015625,0.9375,0.08257420229059781,0.9056890050950722,0.009990477554839816,0.1180410385131836,0.11837959289550781,0.0075586757341050866,71.75,64.5,23.33452377915607
87,0.0,11.0,8.0,128.0,0.0,0.84765625,0.9375,0.23171857690726602,0.9081116691856451,0.008771536347403505,0.13087892532348633,0.13457679748535156,0.015311384758316327,67.5,64.0,21.0916367989102
88,0.0,12.0,1.0,16.0,0.0,0.92578125,0.9375,0.07269044414256151,0.43145432414128454,0.22345154982198426,0.1486797332763672,0.14569091796875,0.03259468596017612,80.5,80.5,25.382783816707622
89,0.0,12.0,2.0,32.0,0.0,0.9453125,0.96875,0.03640514828191985,0.6186843875237328,0.054947362278494366,0.11886405944824219,0.11154365539550781,0.020898872299025827,88.375,76.5,33.767852421243155
90,0.0,12.0,3.0,48.0,0.0,0.95703125,0.96875,0.03314563036811941,0.7114692187759116,0.020864367198983665,0.09485578536987305,0.09118843078613281,0.012580724756391536,84.125,73.0,30.810190800169625
91,0.0,12.0,4.0,64.0,0.0,0.95703125,0.96875,0.037116716848919346,0.772748855845103,0.014990786709585866,0.09730386734008789,0.09568405151367188,0.011872193634071257,116.375,119.0,35.8007880998649
92,0.0,12.0,5.0,80.0,0.0,0.87109375,0.953125,0.23999947684094763,0.8125077768345896,0.011633440840021395,0.11534309387207031,0.10733413696289062,0.02151230706677418,72.375,63.0,25.12788718308235
93,0.0,12.0,6.0,96.0,0.0,0.890625,0.921875,0.09300297614285562,0.8405415375139585,0.01089895991860802,0.10576629638671875,0.10503196716308594,0.00986673009512549,82.5,81.0,22.23896194905303
94,0.0,12.0,7.0,112.0,0.0,0.89453125,0.890625,0.06455872707133738,0.8589218944477338,0.00784599099121524,0.12087821960449219,0.12151336669921875,0.024927694876310736,77.75,71.5,27.566801980436026
95,0.0,12.0,8.0,128.0,0.0,0.85546875,0.859375,0.10151956510059663,0.8750653051709016,0.009910524409093704,0.11582279205322266,0.11094284057617188,0.021982186928893945,91.25,90.5,36.31508934707052
96,0.0,13.0,1.0,10.0,0.0,0.92578125,0.9375,0.0371167168489194,0.21683908251488246,0.3115926118459547,0.1350698471069336,0.12769126892089844,0.019152904916689053,103.625,111.5,32.85003805172834
97,0.0,13.0,2.0,20.0,0.0,0.94921875,0.953125,0.02325074403571391,0.40708177671372614,0.11802422870367126,0.134002685546875,0.13078880310058594,0.02019581187600041,82.375,87.0,18.06288617975702
98,0.0,13.0,3.0,30.0,0.0,0.91796875,0.921875,0.049937181520529214,0.5413950949719862,0.061086575240835134,0.10415029525756836,0.10694313049316406,0.014698963495151644,107.125,110.5,30.413519080454055
99,0.0,13.0,4.0,40.0,0.0,0.953125,0.96875,0.028931878117892242,0.6338156388916766,0.028422039829320296,0.1074533462524414,0.10213470458984375,0.022836451582685588,72.5,71.5,16.23048278482718
100,0.0,13.0,5.0,50.0,0.0,0.93359375,0.953125,0.04238133380814179,0.6990696777419128,0.019259339482658722,0.10009241104125977,0.10154914855957031,0.01423100848603558,92.25,94.0,28.323387610140948
101,0.0,13.0,6.0,60.0,0.0,0.9375,0.9375,0.028931878117892225,0.7517362663985283,0.015793519082139,0.1076350212097168,0.10502815246582031,0.01852482130404033,97.0,88.5,44.67981327496473
102,0.0,13.0,7.0,70.0,0.0,0.89453125,0.921875,0.07823652753715127,0.7864066643190426,0.00988910397267616,0.11785650253295898,0.11932945251464844,0.014173107428307212,73.25,64.0,31.80633360107476
103,0.0,13.0,8.0,80.0,0.0,0.91015625,0.90625,0.05890912151962789,0.8175592588228848,0.009880052170560559,0.11241388320922852,0.10234260559082031,0.026811027364706346,94.125,87.0,50.61179280986371
104,0.0,14.0,1.0,10.0,0.0,0.96484375,0.96875,0.011048543456039808,0.3360584088618922,0.15271202542760232,0.14025163650512695,0.1425151824951172,0.0201800131246047,72.25,70.5,18.752142734707874
105,0.0,14.0,2.0,20.0,0.0,0.9453125,0.96875,0.04339781717683835,0.5515619570356197,0.03932389357619265,0.11269950866699219,0.10858345031738281,0.01417587845003919,88.375,84.5,27.557407611851197
106,0.0,14.0,3.0,30.0,0.0,0.9453125,0.9375,0.02209708691207961,0.6757096544137522,0.01909660599724791,0.11523246765136719,0.11721038818359375,0.010119962629238458,92.875,93.0,25.136413541201254
107,0.0,14.0,4.0,40.0,0.0,0.953125,0.953125,0.016703827619526535,0.7528812253125087,0.011112959286206758,0.10454845428466797,0.10021209716796875,0.01747989987910376,93.625,78.5,36.114648788862084
108,0.0,14.0,5.0,50.0,0.0,0.94140625,0.96875,0.04555431167847892,0.802887329945408,0.010301255695083689,0.10140085220336914,0.10156631469726562,0.009442140718875187,85.25,78.5,27.96809406653027
109,0.0,14.0,6.0,60.0,0.0,0.94140625,0.96875,0.042381333808141824,0.8383310129511203,0.010089786013623273,0.0986785888671875,0.09697914123535156,0.009122769467174404,76.75,78.0,23.18712697043032
110,0.0,14.0,7.0,70.0,0.0,0.91015625,0.9375,0.07733980419227864,0.8612306888175162,0.008324027290516603,0.10716915130615234,0.10806083679199219,0.018113435670216154,78.125,61.0,39.09489371114486
111,0.0,14.0,8.0,80.0,0.0,0.95703125,0.96875,0.023250744035713908,0.8768503784658959,0.008410286044734025,0.10120725631713867,0.10189628601074219,0.018947386926255843,95.75,91.0,33.10049632774193
112,0.0,15.0,1.0,5.0,0.0,0.95703125,0.96875,0.023250744035713904,0.6689780498249691,0.7003588531234759,0.09655284881591797,0.09489822387695312,0.007565990131542941,97.25,86.0,37.33535283653512
113,0.0,15.0,2.0,10.0,0.0,0.9375,0.9375,0.03340765523905303,0.7277215315148463,0.22502960273782915,0.11639976501464844,0.11514663696289062,0.01566784569035772,91.125,78.0,51.09777042941446
114,0.0,15.0,3.0,15.0,0.0,0.95703125,0.96875,0.023250744035713904,0.8342981951643385,0.1232488338015701,0.11214399337768555,0.11440849304199219,0.013301165758653831,90.625,99.0,27.999681120633195
115,0.0,15.0,4.0,20.0,0.0,0.94140625,0.953125,0.03518723832686263,0.8470818527457364,0.0972228619226922,0.09362268447875977,0.09107398986816406,0.008589280544962167,119.0,118.0,35.1324026261472
116,0.0,15.0,5.0,25.0,0.0,0.953125,0.953125,0.016703827619526528,0.8711299787439903,0.09567178641777722,0.09657621383666992,0.0944671630859375,0.01441103155453903,96.375,96.0,21.4405323761195
117,0.0,15.0,6.0,30.0,0.0,0.94140625,0.953125,0.035187238326862616,0.8732609878052942,0.0928191287047063,0.10060310363769531,0.09994316101074219,0.009891674041859115,90.5,94.0,28.475553424949318
118,0.0,15.0,7.0,35.0,0.0,0.93359375,0.96875,0.09943689110435824,0.8813657006744343,0.0925404126464042,0.0977773666381836,0.09986114501953125,0.010997999846827164,87.875,75.5,30.366511159499375
119,0.0,15.0,8.0,40.0,0.0,0.92578125,0.96875,0.07823652753715127,0.8818988861979561,0.08309845845879882,0.09983110427856445,0.09822654724121094,0.013984752039352719,93.75,84.5,35.30985293492051
120,0.0,16.0,1.0,14.0,0.0,0.91796875,0.9375,0.04993718152052921,0.1818708988909578,0.3160205033864501,0.13194799423217773,0.13898468017578125,0.01978484457769663,123.0,115.0,42.62460724578167
121,0.0,16.0,2.0,28.0,0.0,0.92578125,0.9375,0.04070219314466623,0.34952452625514757,0.12284049992005519,0.11839962005615234,0.11591339111328125,0.019411730871750833,82.125,88.5,22.509918448795602
122,0.0,16.0,3.0,42.0,0.0,0.91796875,0.90625,0.0371167168489194,0.4661651744111109,0.07422362368842143,0.1092691421508789,0.10078239440917969,0.02465142503148778,95.625,102.0,37.53831376074317
123,0.0,16.0,4.0,56.0,0.0,0.93359375,0.953125,0.0423813338081418,0.5433073963988752,0.050596081348368946,0.11536073684692383,0.10562896728515625,0.03006413883293237,83.5,71.5,34.05457804340388
124,0.0,16.0,5.0,70.0,0.0,0.9296875,0.953125,0.049410588440130916,0.6002215910220703,0.04315734708305884,0.09588289260864258,0.09514236450195312,0.012886161006347973,96.125,98.5,21.596544035695025
125,0.0,16.0,6.0,84.0,0.0,0.9375,0.9375,0.023622779563076696,0.6425523954298347,0.02792497300372107,0.10153913497924805,0.09947395324707031,0.011505204366627336,85.25,91.5,20.638037005213736
126,0.0,16.0,7.0,98.0,0.0,0.94140625,0.96875,0.04852023464125928,0.675729405447271,0.017146291180172503,0.11443281173706055,0.11227226257324219,0.020411707406774938,79.375,67.5,37.13272526645851
127,0.0,16.0,8.0,112.0,0.0,0.93359375,0.96875,0.04852023464125927,0.706688529870009,0.014415358501222632,0.11119318008422852,0.10874366760253906,0.018508062447386595,85.125,70.5,42.672967354721685
128,0.0,17.0,1.0,14.0,0.0,0.93359375,0.9375,0.03895073296119452,0.3206840483530088,0.1954226004762756,0.14072847366333008,0.13629722595214844,0.043145827207311194,84.125,86.5,29.78704176555398
129,0.0,17.0,2.0,28.0,0.0,0.9296875,0.921875,0.03640514828191985,0.49052565267714093,0.0633389647042638,0.10580635070800781,0.09979438781738281,0.023296202047593327,88.0,96.5,29.980946330246862
130,0.0,17.0,3.0,42.0,0.0,0.953125,0.96875,0.03340765523905305,0.5931522937657477,0.030985926652327113,0.11015844345092773,0.10273933410644531,0.021732101264888056,91.25,86.5,27.269815861916946
131,0.0,17.0,4.0,56.0,0.0,0.90234375,0.90625,0.05649129792340966,0.6664861141407716,0.02643503303003133,0.1026449203491211,0.10101890563964844,0.012348029296868693,75.125,77.5,25.67064749586856
132,0.0,17.0,5.0,70.0,0.0,0.8671875,0.90625,0.14916995041610376,0.7169896695114573,0.014323805155625879,0.10477972030639648,0.09377861022949219,0.023277149014964877,85.5,85.0,33.71307503879509
133,0.0,17.0,6.0,84.0,0.0,0.91796875,0.921875,0.043996436036667454,0.7516034274869331,0.010702493705693768,0.10234451293945312,0.09994125366210938,0.01592565027483028,98.5,106.0,30.085592185344417
134,0.0,17.0,7.0,98.0,0.0,0.8984375,0.96875,0.15194975379569203,0.7813064438924475,0.011285874183557818,0.10321235656738281,0.10268211364746094,0.005881611107757134,81.875,79.0,28.587897039531555
135,0.0,17.0,8.0,112.0,0.0,0.94921875,0.96875,0.03711671684891941,0.8049393978528607,0.009141172635919324,0.10392284393310547,0.10486221313476562,0.01653210121054204,86.5,76.0,32.438953655839676
136,0.0,18.0,1.0,15.0,0.0,0.91015625,0.9375,0.053965256266681194,0.21679729530244832,0.30543169583528,0.16180992126464844,0.16318702697753906,0.03049473370697841,91.75,78.0,41.571796758310626
137,0.0,18.0,2.0,30.0,0.0,0.9375,0.9375,0.023622779563076665,0.42113561993388265,0.10009781850203169,0.1289386749267578,0.12611007690429688,0.024504091870027143,99.875,89.0,40.16550581211268
138,0.0,18.0,3.0,45.0,0.0,0.91796875,0.90625,0.043996436036667474,0.5583126291096427,0.04365094642126932,0.112030029296875,0.10372734069824219,0.022883847688787658,94.75,90.0,25.460052743745162
139,0.0,18.0,4.0,60.0,0.0,0.9375,0.953125,0.03735089404169981,0.6499415633168119,0.02605434837857032,0.10151338577270508,0.09383583068847656,0.023830024043948975,108.5,111.5,42.798531349969075
140,0.0,18.0,5.0,75.0,0.0,0.9375,0.9375,0.0409158544192486,0.7131930660080676,0.01777539862483353,0.10398435592651367,0.10078620910644531,0.023111433923024262,97.25,85.0,33.5250439437232
141,0.0,18.0,6.0,90.0,0.0,0.94921875,0.9375,0.016173411547086434,0.7602963448015903,0.010560810556259789,0.10788345336914062,0.10749435424804688,0.006680612445273179,81.625,78.0,23.66997797089928
142,0.0,18.0,7.0,105.0,0.0,0.8984375,0.9375,0.09846761160764635,0.7960042687095052,0.012246679741057066,0.10217475891113281,0.09920883178710938,0.012258380619433457,101.875,103.0,33.65555568656427
143,0.0,18.0,8.0,120.0,0.0,0.95703125,0.96875,0.01617341154708644,0.8242507624441393,0.010456274704141804,0.10926437377929688,0.10638427734375,0.02236183411172092,91.75,101.0,27.285527299284507
144,0.0,19.0,1.0,15.0,0.0,0.9453125,0.953125,0.04005437152885348,0.38294132111821644,0.12140632766974829,0.1258563995361328,0.11553573608398438,0.024170914061247172,74.875,69.5,19.78771263760851
145,0.0,19.0,2.0,30.0,0.0,0.91015625,0.9375,0.08424676101234653,0.5990669570667407,0.03232505762844287,0.12966251373291016,0.12614059448242188,0.02860063699038974,63.625,68.0,11.770878107795161
146,0.0,19.0,3.0,45.0,0.0,0.9296875,0.953125,0.04941058844013093,0.7248404782666755,0.015004050291319813,0.10438251495361328,0.10267448425292969,0.016421560326182753,84.375,81.0,33.5258429104645
147,0.0,19.0,4.0,60.0,0.0,0.83203125,0.875,0.22654325657192778,0.7986218084932117,0.011184545065777839,0.11980009078979492,0.12141036987304688,0.00951455951692719,57.375,56.5,6.674846172652327
148,0.0,19.0,5.0,75.0,0.0,0.9296875,0.921875,0.03640514828191984,0.8402359686026775,0.008121372603786549,0.10491704940795898,0.10007286071777344,0.020754418100237537,84.125,74.0,39.43688447561314
149,0.0,19.0,6.0,90.0,0.0,0.95703125,0.96875,0.016173411547086427,0.8670373023992336,0.009570240079876818,0.10117626190185547,0.09893035888671875,0.01396501546361411,89.75,84.5,33.73743152218743
150,0.0,19.0,7.0,105.0,0.0,0.94140625,0.96875,0.04238133380814179,0.8817542156567318,0.007348337658230472,0.10843086242675781,0.10370254516601562,0.014914268470641614,92.625,80.5,36.355143082807814
151,0.0,19.0,8.0,120.0,0.0,0.7421875,0.828125,0.23843214630761755,0.8928608786190669,0.007504683133146084,0.11368513107299805,0.10861396789550781,0.013014626832115479,85.0,82.5,21.246848505803666
